"('SWOLF_Eutrophication', 'SWOLF')","('initflow', 'N_cont')","('Material_Properties', 'mcFC')","('Land_app', 'densPeat')","('initflow', 'C_cont')","('Land_app', 'perNasNH3fc')","('Land_app', 'PeatSubFac')","('Land_app', 'MFEN')","('Land_app', 'NO3')","('Material_Properties', 'densFC')","('Lanfill', 'percCStor_LF')","('Land_app', 'perNH3evap')","('Soil_seq', 'perCStor')"
-0.570453473,0.024681202,0.257456007,215.5070317,0.184979326,19.16043792,0.809823577,0.720621638,0.069771946,920.5825056,87.85937741,15.15684189,9.022021469
-0.580068902,0.023910524,0.360859237,216.6820379,0.101227431,34.71001719,0.572980615,0.610131968,0.063102133,792.9227768,84.76588968,17.17247977,8.706967794
-4.101633209,0.015597069,0.353113055,188.1958808,0.449225984,47.82012053,0.453596356,0.649970323,0.513811128,808.9534717,86.13255034,13.15137181,11.20327299
-9.214035235,0.025137544,0.317335383,344.2380562,0.285875856,2.336107552,0.718378424,0.275268672,0.628244478,727.8977931,91.41993028,16.4836561,3.415373068
-5.043031451,0.017965387,0.569985651,250.802128,0.316911523,30.72940232,0.645593122,0.300881589,0.720392728,656.4252034,86.60515615,17.18650976,2.159776239
-5.988683913,0.022629918,0.302071223,211.8194422,0.323543976,21.7333246,0.798615676,0.791405841,0.673320274,686.7682533,88.54720863,11.24770078,7.198837391
-1.639275689,0.010854999,0.277596712,246.2011467,0.457608441,2.912349332,0.449127431,0.727687883,0.418286442,668.0639226,94.62443451,16.4625684,9.893923752
-0.397548934,0.005572647,0.599359412,264.1286476,0.384288097,41.95151611,0.699970459,0.674559996,0.358347211,797.644971,88.90117923,14.94896131,9.456319969
-2.940222679,0.014176266,0.469086586,214.7579559,0.114524551,11.57224433,0.678664166,0.202493359,0.412858594,823.0199069,87.98899809,14.83926487,5.022782448
-0.265356501,0.012958659,0.661950276,281.5800167,0.127111094,37.07448342,0.455197862,0.74106386,0.130947881,849.943454,90.89542929,15.28930078,4.741574305
-1.773356008,0.019210081,0.186062127,169.8241094,0.310645535,13.56149685,0.560110013,0.733685755,0.184359555,766.4878937,92.85757216,13.24333512,6.186885275
-5.919786257,0.014905324,0.490637821,169.9411493,0.215635299,37.4783819,0.804738236,0.204877316,0.851981499,932.7192282,92.12408978,13.01049126,12.98841541
-0.948233867,0.021527867,0.483408215,99.23152584,0.110834018,11.45600539,0.701881487,0.395344816,0.114945369,473.2728229,90.47568831,13.43853231,6.119642776
-1.831208735,0.025080218,0.246392717,176.2358668,0.299471688,15.92976334,0.495117639,0.36745247,0.120483321,668.4829897,88.98388528,14.485038,7.045817985
-3.92637122,0.020011174,0.500755858,229.917873,0.355951916,42.39760053,0.761689001,0.395784676,0.458993136,711.2686217,93.77169191,13.69067241,5.062466045
-0.19147056,0.017160357,0.392534857,210.0668859,0.149496119,5.06238163,0.794800116,0.636336896,0.04509118,963.8322392,91.45338321,15.78079957,15.56123073
-0.161353446,0.013002668,0.496738295,125.954893,0.325874024,31.62127556,0.600502522,0.684605849,0.057770777,567.3239275,89.94063786,12.85346844,5.33959329
-6.955063264,0.026461862,0.639434176,156.5659161,0.221508895,7.033298364,0.591293312,0.283793178,0.786066639,762.3231298,87.76385038,16.04868317,11.64678527
-6.560192165,0.026454964,0.250241228,302.4117777,0.174640945,16.37079583,0.613618569,0.385016509,0.388533452,607.44528,91.33814742,15.59651581,7.481942026
-3.419731718,0.020506973,0.64597448,169.1874399,0.427131094,11.9387124,0.651964415,0.474766953,0.614591558,532.2491826,87.44174349,16.61348881,8.035956139
-7.770170747,0.020635133,0.381561453,225.6609171,0.394901328,29.142903,0.44443336,0.686161762,0.864420086,874.8871001,96.10002485,12.07777366,6.647352378
-1.499298174,0.02130076,0.483258325,243.8342355,0.370349242,49.58365904,0.707579493,0.495920964,0.197280969,733.6977126,93.18487069,14.28985416,9.804998365
-6.145293196,0.019187862,0.572568035,181.0394931,0.279872126,6.138843586,0.915310091,0.309464122,0.826098722,521.6437089,99.3148404,16.19098881,11.53021937
-5.516561347,0.025213783,0.191113146,155.3048922,0.333717187,5.599456045,0.529117749,0.436136462,0.362942951,781.9166499,94.3645557,14.86603402,14.13709631
-2.322531402,0.02103722,0.557272054,213.8297003,0.152003543,4.602321994,0.652679069,0.357290369,0.303612462,634.344478,90.16478759,13.62694221,15.71521474
-4.594677373,0.026163456,0.645840145,171.6553541,0.44072106,24.90650361,0.702908403,0.239744137,0.55242649,425.7640602,96.47548504,17.45354834,7.066560647
-4.634528997,0.017979303,0.5536643,134.2321008,0.146798418,38.87771167,0.576510808,0.795327513,0.86078896,690.1331689,90.4149354,11.1882332,14.57134078
-4.660293712,0.025844003,0.511312099,164.5252907,0.424756484,44.9688221,0.929532067,0.745139858,0.696489109,735.3583034,92.02911357,14.26254976,4.971708236
-2.569401964,0.025875304,0.639028568,219.3565499,0.387452376,43.05495854,0.643110978,0.385236843,0.316101781,559.1191624,90.28072838,16.46065984,10.87094848
-0.6645367,0.0055984,0.490290618,115.7697256,0.205681478,38.31570701,0.566376108,0.402698039,0.304479195,628.004458,93.27290528,15.57813983,2.038961189
-1.670405009,0.024307748,0.555039474,310.0705428,0.262495205,8.138293566,0.878077406,0.208578276,0.171924176,631.1452315,89.86388953,15.4699295,4.70263716
-5.385975673,0.016197453,0.456769259,169.246622,0.253370138,15.9555657,0.867767581,0.288176811,0.70705997,811.4689949,90.30861311,13.72368434,9.517304741
-8.836693189,0.019685734,0.276746733,223.4054295,0.421002407,34.65105976,0.808871035,0.415817508,0.700879211,749.8923668,83.18805813,12.78025404,4.177614013
-6.370267608,0.02140083,0.435231857,148.2682258,0.394980584,47.74486123,0.596905016,0.631086092,0.728217597,879.0628887,91.28939262,15.80326232,8.870209626
-3.888264559,0.010801781,0.439312939,145.459835,0.302041894,46.13067105,0.588438127,0.42946691,0.740819544,585.0394512,88.85595813,14.60427139,4.704194334
-0.990889841,0.024568693,0.307740277,196.1074096,0.149344577,41.35522638,0.755307019,0.692077306,0.108785051,660.8601233,93.14115223,15.08279966,11.53899341
-4.268198018,0.024811549,0.20062136,161.7895278,0.17096376,31.31752707,0.738281398,0.213358058,0.229758266,586.3172663,92.03413541,17.51946899,15.95062208
-2.159405239,0.023914426,0.564377103,196.7820913,0.456903751,13.04564686,0.325848245,0.797738116,0.357824974,732.122234,93.47322623,16.78734126,6.557368846
-5.141532583,0.025348662,0.246079703,73.11001466,0.265618986,4.974129994,0.526992621,0.549373079,0.403051524,799.7681556,93.08496391,17.27507762,15.00146697
-1.107167867,0.011432674,0.340058997,176.9822824,0.461999287,21.09709049,0.925522493,0.544551286,0.216072689,655.6924422,93.84632543,15.87880394,7.115150317
-8.349441807,0.025291872,0.400765532,100.334185,0.210841674,6.486210128,0.485784683,0.404257499,0.740862309,524.4549835,89.85626538,14.27513838,12.73963811
-1.428901111,0.024862917,0.611852827,192.6580271,0.236957709,25.78886708,0.634561319,0.602647854,0.193179715,551.3696896,90.79831228,16.661979,8.384335381
-0.199255436,0.006193139,0.254076746,254.004891,0.19033878,17.14244313,0.851893178,0.520152047,0.078422259,683.7172702,88.97298573,17.50076614,10.89065112
-0.163910888,0.009852849,0.357064176,193.0209096,0.316822811,20.9600097,0.832435754,0.377594689,0.039926198,708.0903564,85.79478539,16.76101518,15.22141413
-0.818283245,0.006118089,0.665921772,182.3878185,0.433490626,29.38629243,0.879477271,0.43527,0.549891468,731.7751685,87.16121785,15.53858466,4.424693221
-0.544364904,0.014462551,0.599875067,276.9590631,0.201529576,34.1651879,0.673588244,0.545150236,0.140712632,728.1139737,86.73198439,13.65021517,8.85196895
-7.303085607,0.022368917,0.303852039,249.2264701,0.121627586,7.528803435,0.688429013,0.489782137,0.672103754,865.7713992,90.12929194,17.82696424,11.03720546
-1.300886884,0.006019435,0.452279291,186.1674899,0.101152681,43.9408065,0.83462646,0.719968776,0.628547219,700.1646386,92.18836407,14.27010915,8.211840189
-2.913207148,0.01300917,0.350287451,165.8401907,0.268365309,10.51360443,0.6589131,0.741634745,0.55888847,781.1688139,91.84867032,19.59476531,10.55143139
-3.87975373,0.022441806,0.370323236,243.2520559,0.320771808,23.91391475,0.876284716,0.767220704,0.566860261,539.8558714,92.54052407,15.09249997,3.422036077
-5.789561469,0.026250285,0.413486622,191.7855546,0.137221587,1.875344451,0.590641357,0.782792948,0.733339014,844.2792674,86.63658232,16.31062492,4.100656662
-1.604740585,0.007313914,0.202108171,161.0786185,0.395063539,29.45435332,0.67615506,0.411696386,0.340657388,703.9448198,87.36381351,13.88369967,7.273668536
-1.041622087,0.005662762,0.473462192,191.0792605,0.219741152,10.5562463,0.689376743,0.71892671,0.527083852,611.5134295,89.65697995,13.43095685,8.710148609
-0.452756594,0.008014806,0.462274171,230.4551636,0.173828752,48.74838402,0.610418382,0.63674041,0.179476026,676.0040203,87.2939645,16.06105649,9.557209303
-3.613313062,0.024363754,0.521969922,217.309167,0.306024424,46.01893752,0.81890146,0.325485489,0.352322888,648.2767493,91.64000951,14.74203947,9.529334409
-3.036108021,0.019560453,0.539485805,97.04824996,0.230394666,10.31985071,0.879841161,0.25760017,0.390339705,418.6776745,92.02486689,15.42105023,2.927191913
-5.137573368,0.024337185,0.613235321,125.6760989,0.289227406,49.26290048,0.815223089,0.622921179,0.773657235,849.9127179,84.20357001,13.07427477,12.55359303
-5.985538007,0.013867908,0.390336669,89.9355472,0.387361989,38.19751466,0.70492787,0.328046982,0.77808696,719.6330548,86.66311325,17.30774098,4.245599297
-5.88456722,0.02626479,0.546271317,134.4317061,0.235024037,42.26723847,0.838599266,0.795810407,0.748843956,818.7047184,92.41015066,11.18516533,6.576192182
-2.872719841,0.026386651,0.63499518,121.6094743,0.432721163,26.80112279,0.622642272,0.753149031,0.440964363,659.1981919,88.50880663,15.13737945,3.142846267
-6.646689545,0.02399761,0.497697388,284.8669732,0.458239555,1.343647394,0.751693334,0.474960755,0.651410777,651.354114,88.98218854,15.63764303,15.6174309
-1.653657457,0.007659654,0.282430055,37.10150306,0.326974593,21.27012871,0.49892982,0.234679447,0.329466953,599.0584335,91.28978831,10.89255517,8.738284859
-4.974370527,0.01084552,0.290575889,153.3493972,0.308080872,27.83349532,0.610037357,0.399282616,0.807722271,627.5622829,89.06120355,17.06786254,6.793430872
-2.676794411,0.014404608,0.66814327,163.8174101,0.147422209,21.24720614,0.709302915,0.209704089,0.590083058,535.941711,94.06715221,19.58092838,2.659996894
-0.988250392,0.007288364,0.403883075,231.0016414,0.293697322,15.26404715,0.636138011,0.770194994,0.457226398,600.4406675,91.80285267,17.46831592,3.442374781
-2.891359853,0.023027907,0.580946455,143.3430993,0.312196114,26.73979727,0.490703209,0.651817037,0.406206991,772.7550559,89.83595308,16.75002947,11.40776015
-1.920890724,0.008348663,0.549853542,203.6796821,0.463851153,42.60199971,0.612002606,0.540899222,0.685867358,475.9158095,85.5357395,18.28238004,12.53405899
-3.280267627,0.025257646,0.332201432,169.4908947,0.114178716,44.99456769,0.607979536,0.574452402,0.247341624,619.6643868,90.47497854,16.33906812,6.722200926
-2.602240766,0.01427977,0.620798945,134.0446108,0.379908808,19.31450128,0.382117758,0.693612696,0.65038613,494.7085487,92.43618903,15.23777975,5.553199678
-3.026730331,0.013446595,0.452950987,135.088191,0.371333079,15.57901746,0.749041813,0.72943855,0.692109604,620.8422197,92.35995934,11.74721259,12.68056724
-1.809354286,0.005339286,0.43819127,208.9462763,0.163049751,7.677246983,0.897291473,0.577701453,0.80251711,656.2835974,91.83719738,16.6555408,4.305915281
-5.685692029,0.019389624,0.267272397,218.1165297,0.218065863,10.64589199,0.713679916,0.266264876,0.465031735,727.7697718,85.72627199,17.2706878,13.17470349
-12.55811884,0.026430664,0.194427727,173.9746559,0.113021038,10.6085102,0.592969802,0.288182871,0.640082874,561.9846867,91.0204963,12.53138866,3.202048334
-0.2094207,0.012238525,0.257914557,157.2590633,0.347712104,12.99654264,0.657815266,0.200323514,0.031183504,816.4897945,92.62249049,18.36171892,11.05589839
-6.859742464,0.013176113,0.187556698,170.0723724,0.425078932,43.27080365,0.283082724,0.215574832,0.701698573,594.9270893,86.6383006,18.02329444,2.453088541
-0.817120452,0.023734594,0.267860859,233.3117537,0.463292518,45.52429601,0.770652205,0.628262743,0.072120291,588.9696522,89.76319354,16.63836193,10.25438268
-0.546932309,0.00775285,0.262375091,182.0626883,0.296849458,45.08550401,0.821573716,0.64142731,0.166141814,599.7137273,90.79250837,14.31087853,14.4764504
-2.593942169,0.016377065,0.609794391,230.2875214,0.188817063,8.448030397,0.875971542,0.554855093,0.52114432,515.8449227,89.31367454,13.01730092,7.427934813
-0.548166939,0.022440358,0.530913528,205.8639788,0.405168774,13.86064733,0.647263091,0.40334345,0.075563913,762.8468559,95.10801593,15.97394817,7.386102148
-5.700419812,0.022117698,0.481980265,233.8667177,0.419034807,21.67469465,0.647385747,0.624112722,0.740781386,804.6002455,86.63155654,15.08406177,7.389430568
-7.289238825,0.018634892,0.411219536,228.9871596,0.353827499,33.91732925,0.826529915,0.346553159,0.812999314,665.1158187,87.63641551,17.79425184,5.282862171
-1.505441944,0.006157994,0.411310411,121.0033151,0.164664542,7.541045647,0.685416407,0.737175535,0.73223507,613.1009908,90.94879069,14.66338433,4.214856976
-1.0194964,0.008934651,0.54169573,104.9912898,0.255472774,4.576955319,0.66238301,0.752815729,0.384479666,674.1650262,88.34258586,16.00354516,10.90631669
-3.378147559,0.019268424,0.482739084,214.991027,0.330034801,42.10447027,0.740393574,0.472318809,0.445641371,651.5758141,94.70074661,18.87986497,7.421271663
-0.9175463,0.007895988,0.34529588,195.2939139,0.119601434,34.09363031,0.588741816,0.655887884,0.285225854,650.1931864,85.96468013,14.413716,6.668395929
-6.45461157,0.022849556,0.254158988,259.116162,0.214693628,33.90733551,0.670235475,0.323463212,0.460525585,652.7941422,93.24929379,16.17930803,9.54408841
-2.829264229,0.011647298,0.392733246,156.9373959,0.301919149,42.91247338,0.595040092,0.326622865,0.482090724,727.8915228,92.63576381,19.07863263,3.014330834
-2.039182835,0.020967397,0.61595657,288.296802,0.154736227,31.63755832,0.843649119,0.319156984,0.279003232,785.8845841,91.44012642,13.76193792,13.46766658
-1.742366834,0.005955845,0.272560499,218.2812008,0.1620761,40.91770791,0.72557873,0.370156978,0.490428465,853.1691097,91.67349315,16.8185997,13.95501102
-2.815035658,0.014828374,0.324689882,199.5734355,0.123501953,36.66050206,0.534060033,0.496262764,0.364239474,511.3280822,93.86381564,15.77418768,8.829291108
-2.492612071,0.018209231,0.639180667,306.6222289,0.231554894,44.03644354,0.513144737,0.691333244,0.558036587,716.6052802,91.8736951,15.98569926,10.39870666
-0.35359976,0.010276382,0.455392614,181.7146005,0.321401277,13.42357166,0.759925338,0.743247759,0.111733809,679.0358,89.13893483,13.85207357,14.0717463
-0.384927325,0.011201431,0.281824266,140.1514495,0.360375006,1.205194518,0.785707061,0.566814298,0.07874891,746.9052772,83.7059779,17.15462371,13.09930274
-4.212332107,0.01899185,0.43107399,214.0478587,0.223273498,23.24582128,0.86558055,0.614777343,0.634671454,777.427544,91.99746235,15.26815775,15.48336461
-1.995664974,0.014030594,0.502538478,159.6011859,0.387712951,14.91247497,0.866107225,0.245642239,0.31988066,630.8291188,95.25421266,13.1762173,3.367457874
-3.523430429,0.013724757,0.220943463,209.5398003,0.386465509,16.18473261,0.638914103,0.680037675,0.532524298,753.7867627,89.20246092,14.18387527,6.109926154
-3.488154498,0.018305459,0.576826758,241.5920453,0.364519202,2.094676973,0.522607098,0.756849608,0.690483931,588.8009927,83.4351004,19.55151072,11.78913677
-3.107331665,0.019043394,0.198258434,106.7377991,0.290532816,12.37169586,0.61887973,0.716951271,0.379651899,778.4866131,89.99854275,13.73314009,3.264694992
-1.961935936,0.00863405,0.641566052,247.8204416,0.271565493,42.25554653,0.710228734,0.555417093,0.821286138,667.2428524,89.14988285,14.99134486,7.194294097
-3.740440121,0.018481663,0.339046516,95.01595952,0.268494877,14.92644381,0.53440288,0.649474982,0.527792936,726.5600875,87.31606906,16.20665804,13.41272819
-4.596138232,0.013538337,0.554411894,201.464189,0.335366509,20.65825615,0.767123359,0.248370101,0.820078304,871.2749095,91.42618465,12.67746325,6.346519241
-1.587287622,0.007861728,0.403565944,187.4493977,0.328566381,18.15298535,0.710156702,0.467109604,0.388987593,582.932636,86.65744546,14.18070551,15.68545881
-1.950004629,0.025169734,0.501515034,242.7977414,0.180704491,34.58520048,0.607796147,0.434023874,0.189676575,585.9568769,91.5474833,16.27401461,12.87838803
-0.37732213,0.006711702,0.462925026,122.8377181,0.154754987,28.27220489,0.840662009,0.605097263,0.188234894,710.0426184,86.01728648,16.86018447,4.660292568
-5.065141294,0.017417083,0.425738861,201.5101881,0.20753528,48.08898328,0.76736727,0.61600449,0.812319112,620.5532305,89.83658815,15.57944352,8.786468086
-2.474640803,0.020119292,0.378107473,208.3743644,0.17199387,24.73512216,0.946780354,0.464867595,0.256008187,721.0838923,85.43120325,15.7361949,8.874747232
-0.516818425,0.007308753,0.394384204,108.5718619,0.291241331,37.89185076,0.37392741,0.74308771,0.246991709,798.8427015,91.28912363,12.3193711,11.0208132
-1.714994666,0.019379851,0.510028271,247.255782,0.370737641,30.29559061,0.278407343,0.790768903,0.393340851,465.7847642,95.91993123,15.68093533,11.1651705
-1.936128698,0.014617686,0.531341117,198.0901144,0.209148132,27.97820197,0.911947452,0.71902106,0.469046715,605.5621138,96.28950267,12.45053922,2.068494622
-12.29809418,0.026643358,0.24894573,181.1785248,0.112707214,13.00239752,0.849366241,0.610295522,0.83082422,620.4650916,91.14642365,16.66013215,11.36127462
-11.00029931,0.021992364,0.224076852,281.4434461,0.392543238,5.407882228,0.729473381,0.584773957,0.81776001,783.3190884,91.54802213,14.32980565,7.801810098
-2.783446824,0.024703044,0.330088274,140.6826555,0.231013057,36.36207303,0.846004322,0.743297237,0.293143567,696.5571479,88.81718763,16.1754481,9.534143013
-3.332823497,0.019980407,0.619103279,138.8272708,0.417930027,48.14782394,0.842770988,0.507317481,0.548675639,606.9428813,89.0634635,14.8062025,3.506293834
-5.149084815,0.016839729,0.19696255,194.0372202,0.164376576,19.71387428,0.692629101,0.532866303,0.526338105,749.0821433,91.90574,16.74262157,6.980475543
-4.658797878,0.020142579,0.361851417,225.0111165,0.175069898,30.06327561,0.793217907,0.446337025,0.442448783,845.4544256,91.43040883,12.49619506,5.370254911
